Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-30 03:35:37,microsoft_vscode,1,per_instance_selection,0.4510208938626887,527.3373205741627,443.01913875598086
2026-03-30 03:36:41,microsoft_vscode,2,per_instance_selection,0.46001766778042613,924.2105263157895,769.3325358851674
2026-03-30 03:38:01,microsoft_vscode,3,per_instance_selection,0.4538878669468276,1274.8325358851675,1060.6459330143541
2026-03-30 03:39:42,microsoft_vscode,4,per_instance_selection,0.5040404040404041,1666.4832535885168,1383.6291866028707
2026-03-30 03:41:45,microsoft_vscode,6,per_instance_selection,0.5311688311688312,2536.511961722488,2099.33971291866
2026-03-30 03:44:37,microsoft_vscode,8,per_instance_selection,0.5910149242337494,3386.8373205741627,2795.55980861244
2026-03-30 03:48:14,microsoft_vscode,10,per_instance_selection,0.5801863405518634,4232.77033492823,3493.2105263157896
2026-03-30 03:52:37,microsoft_vscode,12,per_instance_selection,0.5806784754628511,5076.397129186603,4185.547846889952
2026-03-30 03:57:47,microsoft_vscode,16,per_instance_selection,0.6428497176977024,6676.007177033493,5495.2511961722485
2026-03-30 04:04:24,microsoft_vscode,20,per_instance_selection,0.6506770089133836,8310.95933014354,6836.985645933014
2026-03-30 04:12:30,microsoft_vscode,24,per_instance_selection,0.656198152826414,9926.22009569378,8163.873205741626
2026-03-30 04:22:04,microsoft_vscode,32,per_instance_selection,0.6191618864791157,12846.133971291865,10572.947368421053
