Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-30 04:58:11,opencv_opencv,1,per_instance_selection,0.3050393917650555,620.6076923076923,621.5615384615385
2026-03-30 04:58:28,opencv_opencv,2,per_instance_selection,0.22667352141036348,1559.2846153846153,1560.9769230769232
2026-03-30 04:58:51,opencv_opencv,3,per_instance_selection,0.224000624000624,2502.7153846153847,2505.876923076923
2026-03-30 04:59:15,opencv_opencv,4,per_instance_selection,0.24788147774201916,3698.6384615384613,3703.1923076923076
2026-03-30 04:59:47,opencv_opencv,6,per_instance_selection,0.21152228763666947,5151.530769230769,5158.753846153846
2026-03-30 05:00:19,opencv_opencv,8,per_instance_selection,0.24642020235436826,6939.0,6948.515384615384
2026-03-30 05:00:58,opencv_opencv,10,per_instance_selection,0.2743466410133077,9151.553846153845,9163.5
2026-03-30 05:01:58,opencv_opencv,12,per_instance_selection,0.2733115698980755,12729.538461538461,12743.676923076922
2026-03-30 05:05:25,opencv_opencv,16,per_instance_selection,0.25812385812385813,18533.415384615386,18553.823076923076
2026-03-30 05:10:54,opencv_opencv,20,per_instance_selection,0.2661716553431073,22590.53076923077,22614.86923076923
2026-03-30 05:17:41,opencv_opencv,24,per_instance_selection,0.31356439553160864,26984.546153846153,27013.507692307692
2026-03-30 05:26:10,opencv_opencv,32,per_instance_selection,0.3836288390743836,32334.26153846154,32373.492307692308
