Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-29 23:21:18,facebook_react,1,per_instance_selection,0.6523044783914349,483.7959183673469,413.44897959183675
2026-03-29 23:21:24,facebook_react,2,per_instance_selection,0.654128672745694,797.4897959183673,685.0816326530612
2026-03-29 23:21:30,facebook_react,3,per_instance_selection,0.6435907696411899,1178.2244897959183,1008.7551020408164
2026-03-29 23:21:36,facebook_react,4,per_instance_selection,0.6107357357357357,1663.2857142857142,1408.9795918367347
2026-03-29 23:21:44,facebook_react,6,per_instance_selection,0.687799043062201,2444.0,2061.0
2026-03-29 23:21:53,facebook_react,8,per_instance_selection,0.7456709956709956,3061.8979591836733,2588.877551020408
2026-03-29 23:22:01,facebook_react,10,per_instance_selection,0.7684862562911343,3704.122448979592,3138.5102040816328
2026-03-29 23:22:10,facebook_react,12,per_instance_selection,0.7202842377260982,4363.571428571428,3701.204081632653
2026-03-29 23:22:19,facebook_react,16,per_instance_selection,0.7196881091617934,5765.734693877551,4894.938775510204
2026-03-29 23:22:33,facebook_react,20,per_instance_selection,0.6964285714285715,7160.918367346939,6069.183673469388
2026-03-29 23:22:46,facebook_react,24,per_instance_selection,0.7362082362082362,8688.34693877551,7368.061224489796
2026-03-29 23:23:42,facebook_react,32,per_instance_selection,0.6976226226226226,11428.326530612245,9721.081632653062
