Timestamp,Repo,FewShot_Count,Individual,Accuracy,Token_Count
2026-03-06 13:00:08.549095,opencv_opencv,12,"[27, 56, 84, 146, 162, 202, 310, 372, 437, 614, 797, 864]",0.5692307692307692,4043
2026-03-06 13:00:12.320616,opencv_opencv,2,"[493, 650]",0.6153846153846154,945
2026-03-06 13:00:14.229670,opencv_opencv,6,"[61, 89, 123, 309, 530, 666]",0.6230769230769231,1602
2026-03-06 13:00:14.233379,opencv_opencv,3,"[288, 498, 782]",0.5461538461538461,993
2026-03-06 13:00:14.233468,opencv_opencv,8,"[10, 91, 524, 525, 598, 797, 915, 972]",0.5076923076923077,2420
2026-03-06 13:00:14.233620,opencv_opencv,1,[178],0.6692307692307692,437
2026-03-06 13:00:16.949917,opencv_opencv,4,"[207, 507, 593, 759]",0.5076923076923077,1732
2026-03-06 13:00:18.984210,opencv_opencv,20,"[82, 120, 202, 329, 392, 406, 418, 444, 490, 526, 548, 562, 593, 615, 697, 855, 862, 885, 899, 939]",0.7076923076923077,12097
2026-03-06 13:00:19.106787,opencv_opencv,10,"[192, 385, 423, 519, 524, 532, 539, 825, 857, 900]",0.5538461538461539,2722
2026-03-06 13:00:21.065117,opencv_opencv,16,"[65, 101, 265, 346, 361, 475, 581, 644, 711, 798, 801, 849, 852, 935, 979, 986]",0.7,7594
2026-03-06 13:00:22.541924,opencv_opencv,24,"[80, 92, 110, 175, 225, 256, 363, 372, 379, 390, 414, 452, 455, 496, 584, 591, 704, 712, 788, 860, 879, 893, 916, 920]",0.7307692307692307,4984
2026-03-06 13:00:23.550061,opencv_opencv,32,"[73, 113, 120, 162, 170, 175, 193, 220, 228, 298, 321, 346, 354, 360, 378, 381, 420, 493, 542, 657, 666, 700, 739, 841, 871, 876, 907, 909, 918, 971, 975, 1014]",0.7692307692307693,11543
2026-03-06 13:01:30.115659,opencv_opencv,2,"[258, 279]",0.5384615384615384,575
2026-03-06 13:01:30.115700,opencv_opencv,1,[78],0.4307692307692308,146
2026-03-06 13:01:35.288073,opencv_opencv,12,"[78, 97, 176, 259, 405, 491, 522, 559, 742, 874, 922, 952]",0.49230769230769234,9951
2026-03-06 13:01:36.189050,opencv_opencv,3,"[471, 886, 1034]",0.3923076923076923,3044
2026-03-06 13:01:37.643934,opencv_opencv,8,"[135, 170, 172, 276, 343, 458, 655, 871]",0.5692307692307692,3415
2026-03-06 13:01:39.782338,opencv_opencv,4,"[14, 457, 646, 988]",0.5846153846153846,1942
2026-03-06 13:01:41.363642,opencv_opencv,6,"[170, 382, 484, 701, 931, 958]",0.6538461538461539,1679
2026-03-06 13:01:41.825753,opencv_opencv,10,"[199, 227, 341, 391, 653, 723, 733, 791, 874, 969]",0.6692307692307692,9892
2026-03-06 13:01:42.971092,opencv_opencv,16,"[88, 179, 248, 278, 359, 438, 504, 546, 659, 768, 898, 902, 945, 966, 1000, 1019]",0.5615384615384615,11530
2026-03-06 13:01:43.973274,opencv_opencv,24,"[92, 161, 165, 166, 167, 237, 411, 451, 559, 589, 607, 670, 697, 714, 754, 820, 822, 823, 877, 942, 949, 995, 1008, 1027]",0.7230769230769231,6496
2026-03-06 13:01:44.363846,opencv_opencv,20,"[65, 74, 151, 157, 158, 168, 195, 426, 464, 541, 556, 621, 719, 726, 753, 855, 862, 865, 928, 971]",0.6846153846153846,9008
2026-03-06 13:01:49.994658,opencv_opencv,32,"[16, 69, 72, 109, 147, 148, 154, 180, 229, 258, 310, 316, 354, 402, 403, 570, 574, 593, 616, 779, 784, 816, 843, 857, 903, 913, 939, 957, 960, 967, 994, 1034]",0.6461538461538462,11311
2026-03-06 13:02:46.189347,opencv_opencv,1,[960],0.5,180
2026-03-06 13:02:52.826599,opencv_opencv,2,"[130, 547]",0.5,401
2026-03-06 13:02:57.712322,opencv_opencv,12,"[52, 155, 173, 438, 455, 514, 691, 730, 975, 1011, 1030, 1042]",0.4230769230769231,5135
2026-03-06 13:02:58.015748,opencv_opencv,10,"[14, 273, 501, 514, 565, 746, 777, 837, 840, 1014]",0.6153846153846154,5585
2026-03-06 13:02:58.156101,opencv_opencv,3,"[394, 529, 995]",0.7307692307692307,1612
2026-03-06 13:03:00.304797,opencv_opencv,8,"[123, 207, 371, 438, 575, 621, 705, 909]",0.46153846153846156,2253
2026-03-06 13:03:00.456940,opencv_opencv,6,"[119, 247, 438, 536, 785, 947]",0.6230769230769231,1411
2026-03-06 13:03:01.536074,opencv_opencv,4,"[134, 324, 801, 825]",0.5,989
2026-03-06 13:03:02.113148,opencv_opencv,16,"[4, 197, 388, 453, 468, 501, 586, 628, 635, 650, 700, 746, 754, 846, 934, 982]",0.7230769230769231,4848
