Timestamp,Repo,FewShot_Count,Trial,Individual,Macro_F1,Token_Count
2026-03-06 13:28:01,opencv_opencv,1,0,[178],0.40735753510243006,479
2026-03-06 13:29:57,opencv_opencv,1,1,[78],0.5645924562333231,157
2026-03-06 13:31:53,opencv_opencv,1,2,[960],0.3453703703703703,186
2026-03-06 13:33:37,opencv_opencv,1,3,[437],0.2653033748543371,216
2026-03-06 13:35:40,opencv_opencv,1,4,[228],0.46236652236652237,175
2026-03-06 13:37:38,opencv_opencv,1,5,[130],0.3120599116839718,244
2026-03-06 13:39:38,opencv_opencv,1,6,[957],0.37468089411911215,170
2026-03-06 13:41:41,opencv_opencv,1,7,[110],0.5175051590407742,207
2026-03-06 13:43:39,opencv_opencv,1,8,[555],0.46043387877329484,129
2026-03-06 13:45:38,opencv_opencv,1,9,[56],0.3629220592464768,707
2026-03-06 13:47:37,opencv_opencv,1,10,[392],0.5115742044494508,543
2026-03-06 13:49:30,opencv_opencv,1,11,[982],0.3559910908361929,938
2026-03-06 13:51:32,opencv_opencv,1,12,[34],0.33769116981278247,327
2026-03-06 13:53:27,opencv_opencv,1,13,[259],0.2635403384067211,449
2026-03-06 13:55:25,opencv_opencv,1,14,[833],0.2870324758255793,2911
2026-03-06 13:57:25,opencv_opencv,1,15,[707],0.32063229482584327,166
2026-03-06 13:59:20,opencv_opencv,1,16,[415],0.31801877539582457,817
2026-03-06 14:01:21,opencv_opencv,1,17,[967],0.31109037558685443,506
2026-03-06 14:03:23,opencv_opencv,1,18,[4],0.40355072904097616,214
2026-03-06 14:05:24,opencv_opencv,1,19,[858],0.4615554987648011,702
2026-03-06 13:28:02,opencv_opencv,2,0,"[493, 650]",0.2925021795989538,1129
2026-03-06 13:29:53,opencv_opencv,2,1,"[258, 279]",0.37980051833817635,701
2026-03-06 13:31:38,opencv_opencv,2,2,"[130, 547]",0.33185289223780695,458
2026-03-06 13:33:33,opencv_opencv,2,3,"[157, 737]",0.4355130249867092,1711
2026-03-06 13:35:38,opencv_opencv,2,4,"[195, 576]",0.37660427807486635,914
2026-03-06 13:37:36,opencv_opencv,2,5,"[451, 774]",0.37258901005307904,958
2026-03-06 13:39:32,opencv_opencv,2,6,"[88, 541]",0.38239388814101455,407
2026-03-06 13:41:35,opencv_opencv,2,7,"[255, 940]",0.3989871492399299,528
2026-03-06 13:43:33,opencv_opencv,2,8,"[161, 775]",0.28115790086784326,441
2026-03-06 13:45:37,opencv_opencv,2,9,"[600, 740]",0.21881209467416363,326
2026-03-06 13:47:36,opencv_opencv,2,10,"[142, 393]",0.4631362067045328,680
2026-03-06 13:49:31,opencv_opencv,2,11,"[93, 466]",0.4488095238095238,2850
2026-03-06 13:51:33,opencv_opencv,2,12,"[163, 592]",0.3427645151783083,1757
2026-03-06 13:53:28,opencv_opencv,2,13,"[206, 476]",0.37829065993508837,859
2026-03-06 13:55:26,opencv_opencv,2,14,"[569, 778]",0.2940250701521193,337
2026-03-06 13:57:24,opencv_opencv,2,15,"[747, 928]",0.3342857142857143,432
2026-03-06 13:59:18,opencv_opencv,2,16,"[333, 758]",0.2787129009294311,1100
2026-03-06 14:01:16,opencv_opencv,2,17,"[429, 727]",0.3427645151783083,2631
2026-03-06 14:03:18,opencv_opencv,2,18,"[146, 546]",0.376957264957265,628
2026-03-06 14:05:20,opencv_opencv,2,19,"[350, 501]",0.3443627713351174,842
2026-03-06 13:28:02,opencv_opencv,3,0,"[288, 498, 782]",0.40214460784313727,1117
2026-03-06 13:29:57,opencv_opencv,3,1,"[471, 886, 1034]",0.36904571894729377,3982
2026-03-06 13:31:57,opencv_opencv,3,2,"[394, 529, 995]",0.43609485975683154,2024
2026-03-06 13:33:53,opencv_opencv,3,3,"[39, 111, 418]",0.34535834535834536,5786
2026-03-06 13:35:53,opencv_opencv,3,4,"[349, 560, 683]",0.407207056677597,1181
2026-03-06 13:37:49,opencv_opencv,3,5,"[121, 382, 731]",0.5650623885918004,9768
2026-03-06 13:39:52,opencv_opencv,3,6,"[382, 560, 841]",0.26451400071569153,1055
2026-03-06 13:41:53,opencv_opencv,3,7,"[680, 824, 976]",0.40483630587539543,805
2026-03-06 13:43:53,opencv_opencv,3,8,"[278, 343, 915]",0.47739751669058467,1948
2026-03-06 13:45:55,opencv_opencv,3,9,"[228, 437, 964]",0.3114855345183641,1466
2026-03-06 13:47:58,opencv_opencv,3,10,"[463, 563, 952]",0.46221903395504543,2927
2026-03-06 13:49:58,opencv_opencv,3,11,"[284, 580, 830]",0.34038461538461534,2672
2026-03-06 13:52:01,opencv_opencv,3,12,"[228, 639, 834]",0.38123157330474405,1269
2026-03-06 13:53:55,opencv_opencv,3,13,"[95, 141, 157]",0.35469044545529055,1654
2026-03-06 13:55:52,opencv_opencv,3,14,"[209, 258, 1033]",0.533080808080808,614
2026-03-06 13:57:52,opencv_opencv,3,15,"[79, 858, 975]",0.45830734529763656,1308
2026-03-06 13:59:49,opencv_opencv,3,16,"[653, 765, 809]",0.36387686387686385,3377
2026-03-06 14:01:47,opencv_opencv,3,17,"[323, 863, 944]",0.4443753777087111,1183
2026-03-06 14:03:48,opencv_opencv,3,18,"[19, 253, 879]",0.35944883987319853,523
2026-03-06 14:05:44,opencv_opencv,3,19,"[143, 468, 547]",0.388468720821662,729
2026-03-06 13:28:00,opencv_opencv,4,0,"[207, 507, 593, 759]",0.4101908359972876,1930
2026-03-06 13:29:57,opencv_opencv,4,1,"[14, 457, 646, 988]",0.3251683652184278,2152
2026-03-06 13:31:57,opencv_opencv,4,2,"[134, 324, 801, 825]",0.35053724767342537,1175
2026-03-06 13:33:50,opencv_opencv,4,3,"[524, 658, 779, 1034]",0.44813132520519566,1156
2026-03-06 13:35:59,opencv_opencv,4,4,"[283, 345, 489, 988]",0.2894788902853419,1054
2026-03-06 13:37:54,opencv_opencv,4,5,"[288, 687, 881, 1007]",0.32434897475940455,1020
2026-03-06 13:39:54,opencv_opencv,4,6,"[14, 420, 634, 975]",0.5501319501319502,2361
2026-03-06 13:41:55,opencv_opencv,4,7,"[40, 253, 400, 476]",0.4034399292463809,2144
2026-03-06 13:43:55,opencv_opencv,4,8,"[125, 312, 436, 731]",0.39178811906751737,5076
2026-03-06 13:45:56,opencv_opencv,4,9,"[138, 177, 631, 941]",0.386373035566584,5155
2026-03-06 13:47:54,opencv_opencv,4,10,"[123, 161, 871, 992]",0.3120599116839718,1786
2026-03-06 13:49:45,opencv_opencv,4,11,"[199, 217, 711, 785]",0.2797155773643199,8289
2026-03-06 13:51:46,opencv_opencv,4,12,"[463, 556, 777, 863]",0.4909171075837742,3185
2026-03-06 13:53:47,opencv_opencv,4,13,"[363, 881, 939, 978]",0.36286779941980934,1461
2026-03-06 13:55:44,opencv_opencv,4,14,"[348, 519, 526, 866]",0.43470744614023893,2754
2026-03-06 13:57:46,opencv_opencv,4,15,"[591, 670, 699, 764]",0.38431372549019605,1242
2026-03-06 13:59:47,opencv_opencv,4,16,"[79, 186, 292, 437]",0.2793459597583309,2053
2026-03-06 14:01:46,opencv_opencv,4,17,"[25, 647, 717, 755]",0.3522727272727273,3961
2026-03-06 14:03:50,opencv_opencv,4,18,"[8, 286, 410, 967]",0.4471969441635771,1754
2026-03-06 14:05:52,opencv_opencv,4,19,"[73, 135, 296, 1033]",0.4661730254350736,1310
2026-03-06 13:28:01,opencv_opencv,6,0,"[61, 89, 123, 309, 530, 666]",0.45452254976064493,1937
2026-03-06 13:29:56,opencv_opencv,6,1,"[170, 382, 484, 701, 931, 958]",0.43098459665714683,1958
2026-03-06 13:31:54,opencv_opencv,6,2,"[119, 247, 438, 536, 785, 947]",0.35404000667572655,1659
2026-03-06 13:33:49,opencv_opencv,6,3,"[164, 541, 556, 576, 608, 862]",0.42742316784869977,4574
2026-03-06 13:35:51,opencv_opencv,6,4,"[101, 125, 172, 444, 532, 937]",0.35811887442182694,3426
2026-03-06 13:37:46,opencv_opencv,6,5,"[176, 247, 361, 442, 588, 696]",0.45570291777188326,1528
2026-03-06 13:39:43,opencv_opencv,6,6,"[228, 321, 356, 365, 603, 858]",0.432308827145316,3326
2026-03-06 13:41:43,opencv_opencv,6,7,"[64, 126, 137, 836, 892, 898]",0.5619831922463502,2405
2026-03-06 13:43:41,opencv_opencv,6,8,"[23, 157, 218, 435, 536, 631]",0.4193403930246036,4894
2026-03-06 13:45:41,opencv_opencv,6,9,"[73, 216, 363, 498, 683, 954]",0.46281254434511143,5542
2026-03-06 13:47:48,opencv_opencv,6,10,"[14, 457, 594, 813, 1012, 1013]",0.3790772254467125,2678
2026-03-06 13:49:44,opencv_opencv,6,11,"[496, 632, 848, 858, 905, 925]",0.3973672105419812,2172
2026-03-06 13:51:44,opencv_opencv,6,12,"[72, 258, 281, 334, 506, 746]",0.4205901090831279,2857
2026-03-06 13:53:42,opencv_opencv,6,13,"[64, 113, 125, 560, 620, 751]",0.42494005721701456,1720
2026-03-06 13:55:39,opencv_opencv,6,14,"[71, 103, 303, 659, 980, 1038]",0.425706338749817,13949
2026-03-06 13:57:39,opencv_opencv,6,15,"[83, 123, 305, 330, 872, 975]",0.47972253548635035,1886
2026-03-06 13:59:35,opencv_opencv,6,16,"[186, 318, 745, 762, 837, 930]",0.4946480271321036,3962
2026-03-06 14:01:44,opencv_opencv,6,17,"[84, 138, 723, 729, 750, 843]",0.3576811861695582,6016
2026-03-06 14:03:43,opencv_opencv,6,18,"[266, 457, 560, 864, 923, 1023]",0.5291499193394034,7548
2026-03-06 14:05:36,opencv_opencv,6,19,"[169, 436, 457, 521, 560, 866]",0.4612141039621956,6254
2026-03-06 13:28:01,opencv_opencv,8,0,"[10, 91, 524, 525, 598, 797, 915, 972]",0.4138454691925886,2938
2026-03-06 13:29:49,opencv_opencv,8,1,"[135, 170, 172, 276, 343, 458, 655, 871]",0.33258875007370414,4248
2026-03-06 13:31:46,opencv_opencv,8,2,"[123, 207, 371, 438, 575, 621, 705, 909]",0.34751322751322755,2713
2026-03-06 13:33:35,opencv_opencv,8,3,"[12, 132, 389, 538, 717, 851, 860, 1038]",0.37515634771732337,4753
2026-03-06 13:35:47,opencv_opencv,8,4,"[136, 205, 214, 253, 353, 463, 716, 961]",0.45854073976183135,6615
2026-03-06 13:37:38,opencv_opencv,8,5,"[265, 342, 362, 494, 547, 654, 812, 885]",0.3825094152963005,3941
2026-03-06 13:39:37,opencv_opencv,8,6,"[55, 95, 117, 360, 445, 556, 812, 959]",0.454604815962577,7332
2026-03-06 13:41:37,opencv_opencv,8,7,"[14, 211, 262, 339, 581, 630, 817, 960]",0.48644996544203156,3102
2026-03-06 13:43:37,opencv_opencv,8,8,"[19, 45, 97, 197, 253, 707, 859, 890]",0.372425490356506,7947
2026-03-06 13:45:40,opencv_opencv,8,9,"[52, 163, 241, 401, 478, 693, 759, 1030]",0.29615120034512105,10270
2026-03-06 13:47:40,opencv_opencv,8,10,"[84, 131, 321, 373, 464, 679, 857, 879]",0.3051496850444834,3975
2026-03-06 13:49:39,opencv_opencv,8,11,"[32, 212, 231, 258, 435, 543, 845, 1036]",0.40901381723299535,6169
2026-03-06 13:51:36,opencv_opencv,8,12,"[320, 324, 346, 630, 697, 864, 948, 1039]",0.36921545968156133,2680
2026-03-06 13:53:36,opencv_opencv,8,13,"[48, 176, 260, 285, 289, 600, 611, 653]",0.42931083515025126,2096
2026-03-06 13:55:37,opencv_opencv,8,14,"[31, 250, 290, 418, 526, 544, 657, 846]",0.4914403139581595,1875
2026-03-06 13:57:35,opencv_opencv,8,15,"[147, 365, 460, 484, 618, 660, 821, 1000]",0.3834757834757834,2789
2026-03-06 13:59:32,opencv_opencv,8,16,"[78, 148, 232, 338, 343, 618, 747, 830]",0.43427785927988083,4116
2026-03-06 14:01:28,opencv_opencv,8,17,"[62, 176, 407, 453, 570, 938, 975, 1016]",0.3117777793917913,6080
2026-03-06 14:03:27,opencv_opencv,8,18,"[14, 700, 852, 868, 885, 926, 960, 1043]",0.3405848320636666,12204
2026-03-06 14:05:28,opencv_opencv,8,19,"[88, 345, 407, 427, 689, 759, 799, 854]",0.4189723320158103,5291
2026-03-06 13:28:04,opencv_opencv,10,0,"[192, 385, 423, 519, 524, 532, 539, 825, 857, 900]",0.40616953852247967,3386
2026-03-06 13:30:00,opencv_opencv,10,1,"[199, 227, 341, 391, 653, 723, 733, 791, 874, 969]",0.5170401493930906,12310
2026-03-06 13:32:00,opencv_opencv,10,2,"[14, 273, 501, 514, 565, 746, 777, 837, 840, 1014]",0.39628957451099006,6806
2026-03-06 13:33:55,opencv_opencv,10,3,"[221, 382, 601, 614, 663, 764, 944, 950, 1026, 1030]",0.26289682539682535,13898
2026-03-06 13:35:56,opencv_opencv,10,4,"[118, 151, 305, 433, 494, 795, 834, 867, 972, 1034]",0.4034399292463809,2824
2026-03-06 13:37:53,opencv_opencv,10,5,"[32, 58, 278, 316, 372, 398, 559, 617, 783, 995]",0.5068393405107402,12131
2026-03-06 13:39:52,opencv_opencv,10,6,"[135, 252, 505, 640, 723, 742, 900, 902, 925, 1033]",0.5569425830836181,4356
2026-03-06 13:41:54,opencv_opencv,10,7,"[4, 136, 278, 284, 438, 558, 830, 971, 997, 1007]",0.4786628733997155,10866
2026-03-06 13:43:54,opencv_opencv,10,8,"[95, 156, 171, 321, 324, 596, 720, 782, 1015, 1037]",0.31976002999625047,4044
2026-03-06 13:45:55,opencv_opencv,10,9,"[411, 582, 652, 786, 905, 926, 935, 975, 978, 1038]",0.4812975817794111,4285
2026-03-06 13:47:58,opencv_opencv,10,10,"[303, 319, 335, 360, 589, 785, 817, 859, 893, 972]",0.4552817602548786,2617
