Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-29 23:57:53,facebook_react,1,per_instance_selection,0.47149270482603817,413.44897959183675,413.44897959183675
2026-03-29 23:57:57,facebook_react,2,per_instance_selection,0.41305753070458956,685.0612244897959,685.0816326530612
2026-03-29 23:58:02,facebook_react,3,per_instance_selection,0.4349477682811016,1008.734693877551,1008.7551020408164
2026-03-29 23:58:07,facebook_react,4,per_instance_selection,0.49827068874687913,1408.9591836734694,1408.9795918367347
2026-03-29 23:58:12,facebook_react,6,per_instance_selection,0.4797008547008548,2060.9795918367345,2061.0
2026-03-29 23:58:19,facebook_react,8,per_instance_selection,0.4531431301617637,2588.8367346938776,2588.877551020408
2026-03-29 23:58:25,facebook_react,10,per_instance_selection,0.4798040794417606,3138.469387755102,3138.5102040816328
2026-03-29 23:58:31,facebook_react,12,per_instance_selection,0.536976911976912,3700.918367346939,3701.204081632653
2026-03-29 23:58:38,facebook_react,16,per_instance_selection,0.5004748338081672,4894.3877551020405,4894.938775510204
2026-03-29 23:58:48,facebook_react,20,per_instance_selection,0.5481136950904393,6068.6122448979595,6069.183673469388
2026-03-29 23:58:59,facebook_react,24,per_instance_selection,0.5258772730037098,7367.265306122449,7368.061224489796
2026-03-29 23:59:10,facebook_react,32,per_instance_selection,0.5782158502588609,9720.204081632653,9721.081632653062
