Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-27 04:12:19,facebook_react,1,per_instance_selection,0.5470355731225296,509.0204081632653,413.44897959183675
2026-03-27 04:12:25,facebook_react,2,per_instance_selection,0.5302180288155043,837.9387755102041,685.0816326530612
2026-03-27 04:12:31,facebook_react,3,per_instance_selection,0.4869817997977755,1240.3061224489795,1008.7551020408164
2026-03-27 04:12:37,facebook_react,4,per_instance_selection,0.5476190476190476,1752.3673469387754,1408.9795918367347
2026-03-27 04:12:44,facebook_react,6,per_instance_selection,0.5761271249076128,2570.3061224489797,2061.0
2026-03-27 04:12:53,facebook_react,8,per_instance_selection,0.5327598566308244,3218.1428571428573,2588.877551020408
2026-03-27 04:13:01,facebook_react,10,per_instance_selection,0.5990455947320164,3895.8367346938776,3138.5102040816328
2026-03-27 04:13:09,facebook_react,12,per_instance_selection,0.5320261437908497,4588.877551020408,3701.204081632653
2026-03-27 04:13:17,facebook_react,16,per_instance_selection,0.5925925925925926,6061.061224489796,4894.938775510204
2026-03-27 04:13:29,facebook_react,20,per_instance_selection,0.6189842677647556,7521.510204081633,6069.183673469388
2026-03-27 04:13:42,facebook_react,24,per_instance_selection,0.5813735886719481,9132.0,7368.061224489796
2026-03-27 04:13:56,facebook_react,32,per_instance_selection,0.5794117647058824,12014.285714285714,9721.081632653062
