Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-30 05:36:07,tensorflow_tensorflow,1,per_instance_selection,0.4374838330393886,759.8266666666667,759.9266666666666
2026-03-30 05:36:28,tensorflow_tensorflow,2,per_instance_selection,0.42275055482602647,1410.1666666666667,1410.44
2026-03-30 05:36:51,tensorflow_tensorflow,3,per_instance_selection,0.40010395841663343,2205.673333333333,2208.4866666666667
2026-03-30 05:37:16,tensorflow_tensorflow,4,per_instance_selection,0.3871794871794872,2950.0466666666666,2952.9866666666667
2026-03-30 05:37:41,tensorflow_tensorflow,6,per_instance_selection,0.38851804307516763,4570.2733333333335,4574.06
2026-03-30 05:38:19,tensorflow_tensorflow,8,per_instance_selection,0.3895606309399413,6269.04,6273.06
2026-03-30 05:39:01,tensorflow_tensorflow,10,per_instance_selection,0.3686836852610568,8506.766666666666,8511.626666666667
2026-03-30 05:40:18,tensorflow_tensorflow,12,per_instance_selection,0.41282492486291783,10111.92,10122.113333333333
2026-03-30 05:43:01,tensorflow_tensorflow,16,per_instance_selection,0.4030605179338042,13122.486666666666,13136.14
2026-03-30 05:46:35,tensorflow_tensorflow,20,per_instance_selection,0.3846153846153846,16275.62,16292.593333333334
2026-03-30 05:51:04,tensorflow_tensorflow,24,per_instance_selection,0.3913419913419913,19612.31333333333,19635.633333333335
2026-03-30 05:56:37,tensorflow_tensorflow,32,per_instance_selection,0.4164005789094884,25896.853333333333,25929.226666666666
