Timestamp,Repo,FewShot_Count,Individual,Macro_F1,Token_Count,Token_Count_cl100k
2026-03-30 01:50:10,bitcoin_bitcoin,1,per_instance_selection,0.7653684094085941,1331.1714285714286,1069.1619047619047
2026-03-30 01:50:41,bitcoin_bitcoin,2,per_instance_selection,0.7575420031560381,2864.7714285714287,2255.285714285714
2026-03-30 01:51:16,bitcoin_bitcoin,3,per_instance_selection,0.7415800036489691,4109.7904761904765,3210.447619047619
2026-03-30 01:52:20,bitcoin_bitcoin,4,per_instance_selection,0.7377777777777778,4919.647619047619,3843.285714285714
2026-03-30 01:53:37,bitcoin_bitcoin,6,per_instance_selection,0.7774545454545455,6716.6,5277.133333333333
2026-03-30 01:55:18,bitcoin_bitcoin,8,per_instance_selection,0.7933706247765895,8250.057142857142,6467.161904761905
2026-03-30 01:57:20,bitcoin_bitcoin,10,per_instance_selection,0.7885207745258258,10325.495238095238,8067.190476190476
2026-03-30 01:59:51,bitcoin_bitcoin,12,per_instance_selection,0.7840738003339629,11823.809523809523,9242.761904761905
2026-03-30 02:02:42,bitcoin_bitcoin,16,per_instance_selection,0.7840738003339629,14606.028571428571,11395.819047619048
2026-03-30 02:06:11,bitcoin_bitcoin,20,per_instance_selection,0.7919948144547075,17743.0,13818.228571428572
2026-03-30 02:10:23,bitcoin_bitcoin,24,per_instance_selection,0.7668252826499935,20215.77142857143,15715.780952380952
2026-03-30 02:15:10,bitcoin_bitcoin,32,per_instance_selection,0.7827561327561328,23200.019047619047,18188.885714285716
