Timestamp,Repo,FewShot_Count,Individual,Accuracy,Token_Count
2026-03-06 15:09:57.478980,opencv_opencv,3,"[288, 498, 782]",0.49230769230769234,1054
2026-03-06 15:10:00.808919,opencv_opencv,2,"[493, 650]",0.5538461538461539,1044
2026-03-06 15:10:00.987871,opencv_opencv,16,"[65, 101, 265, 346, 361, 475, 581, 644, 711, 798, 801, 849, 852, 935, 979, 986]",0.7384615384615385,8355
2026-03-06 15:10:01.499695,opencv_opencv,6,"[61, 89, 123, 309, 530, 666]",0.5307692307692308,1797
2026-03-06 15:10:03.545963,opencv_opencv,1,[178],0.6307692307692307,459
2026-03-06 15:10:04.067632,opencv_opencv,8,"[10, 91, 524, 525, 598, 797, 915, 972]",0.6538461538461539,2713
2026-03-06 15:10:04.587157,opencv_opencv,10,"[192, 385, 423, 519, 524, 532, 539, 825, 857, 900]",0.7153846153846154,3030
2026-03-06 15:10:04.587404,opencv_opencv,12,"[27, 56, 84, 146, 162, 202, 310, 372, 437, 614, 797, 864]",0.7,4643
2026-03-06 15:10:05.349820,opencv_opencv,20,"[82, 120, 202, 329, 392, 406, 418, 444, 490, 526, 548, 562, 593, 615, 697, 855, 862, 885, 899, 939]",0.8153846153846154,13722
2026-03-06 15:10:09.282060,opencv_opencv,4,"[207, 507, 593, 759]",0.5307692307692308,1815
2026-03-06 15:10:17.692218,opencv_opencv,24,"[80, 92, 110, 175, 225, 256, 363, 372, 379, 390, 414, 452, 455, 496, 584, 591, 704, 712, 788, 860, 879, 893, 916, 920]",0.7846153846153846,5436
2026-03-06 15:10:17.810103,opencv_opencv,32,"[73, 113, 120, 162, 170, 175, 193, 220, 228, 298, 321, 346, 354, 360, 378, 381, 420, 493, 542, 657, 666, 700, 739, 841, 871, 876, 907, 909, 918, 971, 975, 1014]",0.8153846153846154,13535
2026-03-06 15:12:14.826833,opencv_opencv,6,"[170, 382, 484, 701, 931, 958]",0.7538461538461538,1816
2026-03-06 15:12:18.000170,opencv_opencv,2,"[258, 279]",0.5384615384615384,640
2026-03-06 15:12:18.002924,opencv_opencv,1,[78],0.4461538461538462,148
2026-03-06 15:12:20.377311,opencv_opencv,3,"[471, 886, 1034]",0.46153846153846156,3703
2026-03-06 15:12:23.999997,opencv_opencv,16,"[88, 179, 248, 278, 359, 438, 504, 546, 659, 768, 898, 902, 945, 966, 1000, 1019]",0.7538461538461538,12551
2026-03-06 15:12:26.124102,opencv_opencv,8,"[135, 170, 172, 276, 343, 458, 655, 871]",0.5615384615384615,3965
2026-03-06 15:12:28.840060,opencv_opencv,12,"[78, 97, 176, 259, 405, 491, 522, 559, 742, 874, 922, 952]",0.5692307692307692,10941
2026-03-06 15:12:30.314224,opencv_opencv,10,"[199, 227, 341, 391, 653, 723, 733, 791, 874, 969]",0.8,11332
2026-03-06 15:12:30.519374,opencv_opencv,4,"[14, 457, 646, 988]",0.5769230769230769,2097
2026-03-06 15:12:32.273261,opencv_opencv,20,"[65, 74, 151, 157, 158, 168, 195, 426, 464, 541, 556, 621, 719, 726, 753, 855, 862, 865, 928, 971]",0.8076923076923077,10609
2026-03-06 15:12:41.845389,opencv_opencv,24,"[92, 161, 165, 166, 167, 237, 411, 451, 559, 589, 607, 670, 697, 714, 754, 820, 822, 823, 877, 942, 949, 995, 1008, 1027]",0.8,7278
2026-03-06 15:12:43.979907,opencv_opencv,32,"[16, 69, 72, 109, 147, 148, 154, 180, 229, 258, 310, 316, 354, 402, 403, 570, 574, 593, 616, 779, 784, 816, 843, 857, 903, 913, 939, 957, 960, 967, 994, 1034]",0.676923076923077,12536
2026-03-06 15:14:27.935235,opencv_opencv,6,"[119, 247, 438, 536, 785, 947]",0.6,1531
2026-03-06 15:14:32.310429,opencv_opencv,1,[960],0.49230769230769234,179
2026-03-06 15:14:41.837325,opencv_opencv,2,"[130, 547]",0.46923076923076923,426
2026-03-06 15:14:41.838160,opencv_opencv,16,"[4, 197, 388, 453, 468, 501, 586, 628, 635, 650, 700, 746, 754, 846, 934, 982]",0.7,5505
2026-03-06 15:14:42.535633,opencv_opencv,3,"[394, 529, 995]",0.7153846153846154,1849
2026-03-06 15:14:44.345856,opencv_opencv,4,"[134, 324, 801, 825]",0.4846153846153846,1094
2026-03-06 15:14:44.346266,opencv_opencv,8,"[123, 207, 371, 438, 575, 621, 705, 909]",0.49230769230769234,2495
2026-03-06 15:14:47.161047,opencv_opencv,12,"[52, 155, 173, 438, 455, 514, 691, 730, 975, 1011, 1030, 1042]",0.8384615384615385,5898
2026-03-06 15:14:47.466312,opencv_opencv,10,"[14, 273, 501, 514, 565, 746, 777, 837, 840, 1014]",0.7384615384615385,6344
2026-03-06 15:14:56.843485,opencv_opencv,20,"[139, 146, 204, 224, 275, 291, 293, 365, 459, 481, 496, 559, 626, 658, 662, 719, 740, 842, 942, 988]",0.7153846153846154,7929
2026-03-06 15:15:07.789312,opencv_opencv,24,"[64, 124, 158, 185, 209, 213, 224, 313, 319, 320, 346, 379, 413, 424, 505, 551, 589, 607, 656, 693, 791, 830, 834, 905]",0.7076923076923077,10012
2026-03-06 15:15:13.344510,opencv_opencv,32,"[33, 37, 40, 72, 128, 209, 235, 284, 302, 312, 319, 344, 351, 367, 413, 417, 469, 511, 569, 613, 679, 686, 737, 751, 766, 825, 842, 930, 949, 958, 993, 1007]",0.7769230769230769,11761
2026-03-06 15:16:57.108954,opencv_opencv,1,[437],0.43846153846153846,202
2026-03-06 15:17:00.452656,opencv_opencv,6,"[164, 541, 556, 576, 608, 862]",0.7307692307692307,4307
2026-03-06 15:17:07.082119,opencv_opencv,2,"[157, 737]",0.5307692307692308,1578
2026-03-06 15:17:07.084425,opencv_opencv,8,"[12, 132, 389, 538, 717, 851, 860, 1038]",0.7769230769230769,4455
2026-03-06 15:17:09.151654,opencv_opencv,16,"[54, 304, 310, 361, 412, 504, 529, 541, 614, 630, 713, 738, 901, 902, 964, 1003]",0.7846153846153846,11905
2026-03-06 15:17:09.151710,opencv_opencv,3,"[39, 111, 418]",0.47692307692307695,5341
2026-03-06 15:17:09.665136,opencv_opencv,4,"[524, 658, 779, 1034]",0.5076923076923077,1082
2026-03-06 15:17:12.790072,opencv_opencv,12,"[16, 134, 147, 448, 475, 553, 568, 635, 693, 825, 831, 859]",0.7538461538461538,9797
