Timestamp,Repo,FewShot_Count,Trial,Individual,Macro_F1,Token_Count
2026-03-06 15:07:49,opencv_opencv,1,0,[178],0.66171654432524,459
2026-03-06 15:10:04,opencv_opencv,1,1,[78],0.5300053676865272,148
2026-03-06 15:12:23,opencv_opencv,1,2,[960],0.5805395300866987,179
2026-03-06 15:14:35,opencv_opencv,1,3,[437],0.5326278659611993,202
2026-03-06 15:17:00,opencv_opencv,1,4,[228],0.6333333333333333,168
2026-03-06 15:19:10,opencv_opencv,1,5,[130],0.66171654432524,221
2026-03-06 15:21:31,opencv_opencv,1,6,[957],0.5622421397069285,159
2026-03-06 15:23:59,opencv_opencv,1,7,[110],0.5461058271277249,198
2026-03-06 15:26:17,opencv_opencv,1,8,[555],0.5550827423167849,123
2026-03-06 15:28:36,opencv_opencv,1,9,[56],0.6047292143401983,658
2026-03-06 15:30:59,opencv_opencv,1,10,[392],0.6107734926200061,518
2026-03-06 15:33:19,opencv_opencv,1,11,[982],0.6150365342531805,877
2026-03-06 15:35:39,opencv_opencv,1,12,[34],0.6348193451388842,304
2026-03-06 15:38:03,opencv_opencv,1,13,[259],0.6429951690821256,386
2026-03-06 15:40:22,opencv_opencv,1,14,[833],0.6365471576227391,2575
2026-03-06 15:42:45,opencv_opencv,1,15,[707],0.5508725229222123,151
2026-03-06 15:45:00,opencv_opencv,1,16,[415],0.5474440062504651,764
2026-03-06 15:47:20,opencv_opencv,1,17,[967],0.5451093487142514,465
2026-03-06 15:49:40,opencv_opencv,1,18,[4],0.5360354910264166,205
2026-03-06 15:52:03,opencv_opencv,1,19,[858],0.6150365342531805,646
2026-03-06 15:07:53,opencv_opencv,2,0,"[493, 650]",0.5803475390378695,1044
2026-03-06 15:10:01,opencv_opencv,2,1,"[258, 279]",0.5971880971880972,640
2026-03-06 15:12:22,opencv_opencv,2,2,"[130, 547]",0.5422637723847944,426
2026-03-06 15:14:42,opencv_opencv,2,3,"[157, 737]",0.5818068290117979,1578
2026-03-06 15:17:08,opencv_opencv,2,4,"[195, 576]",0.5364549752847626,875
2026-03-06 15:19:11,opencv_opencv,2,5,"[451, 774]",0.6652052926949977,948
